Incident energy ; MT=2 : (z,elastic) ; MT=102 : (z,γ)
Incident energy ;  ; 
Incident energy ; σ(E) ; σ(E)
1.023057397486669 ; 9.070984632502068 ; 0.49369444753177666
1.023292992280754 ; 9.07094544366402 ; 0.4936669019769281
1.0235286413287914 ; 9.07090624580137 ; 0.49363935007875076
1.0237643446432745 ; 9.070867038912038 ; 0.4936117918357841
1.0240001022367002 ; 9.070827822993948 ; 0.4935842272465668
1.0242359141215684 ; 9.070788598045018 ; 0.4935566563096375
1.0244717803103813 ; 9.070749364063172 ; 0.4935290790235345
1.0247077008156444 ; 9.070710121046325 ; 0.4935014953867955
1.0249436756498662 ; 9.070670868992401 ; 0.49347390539795816
1.0251797048255573 ; 9.070631607899317 ; 0.4934463090555597
1.0254157883552322 ; 9.07059233776499 ; 0.4934187063581369
1.0256519262514077 ; 9.070553058587342 ; 0.4933910973042264
1.0258881185266033 ; 9.070513770364284 ; 0.49336348189236434
1.026124365193342 ; 9.07047447309374 ; 0.4933358601210866
1.0263606662641496 ; 9.07043516677362 ; 0.49330823198892865
1.0265970217515539 ; 9.070395851401846 ; 0.4932805974944257
1.0268334316680865 ; 9.070356526976331 ; 0.4932529566361127
1.0270698960262818 ; 9.070317193494988 ; 0.49322530941252396
1.0273064148386766 ; 9.070277850955735 ; 0.4931976558221938
1.027542988117811 ; 9.070238499356483 ; 0.49316999586365606
1.0277796158762282 ; 9.070199138695148 ; 0.49314232953544407
1.0280162981264735 ; 9.070159768969644 ; 0.49311465683609124
1.0282530348810957 ; 9.07012039017788 ; 0.49308697776413024
1.0284898261526465 ; 9.07008100231777 ; 0.49305929231809353
1.02872667195368 ; 9.070041605387225 ; 0.4930316004965133
1.0289635722967538 ; 9.07000219938416 ; 0.4930039022979214
1.0292005271944282 ; 9.06996278430648 ; 0.4929761977208492
1.029437536659266 ; 9.069923360152098 ; 0.49294848676382796
1.0296746007038333 ; 9.069883926918925 ; 0.49292076942538837
1.0299117193406992 ; 9.069844484604868 ; 0.4928930457040609
1.0301488925824351 ; 9.069805033207839 ; 0.49286531559837576
1.030386120441616 ; 9.069765572725743 ; 0.49283757910686266
1.0306234029308194 ; 9.069726103156489 ; 0.49280983622805097
1.030860740062626 ; 9.069686624497983 ; 0.4927820869604698
1.0310981318496186 ; 9.069647136748134 ; 0.4927543313026481
1.031335578304384 ; 9.06960763990485 ; 0.4927265692531141
1.0315730794395113 ; 9.069568133966033 ; 0.4926988008103959
1.0318106352675922 ; 9.06952861892959 ; 0.4926710259730213
1.032048245801222 ; 9.069489094793425 ; 0.4926432447395178
1.0322859110529985 ; 9.069449561555444 ; 0.49261545710841226
1.0325236310355224 ; 9.069410019213553 ; 0.4925876630782316
1.0327614057613974 ; 9.06937046776565 ; 0.492559862647502
1.0329992352432302 ; 9.069330907209642 ; 0.49253205581474974
1.03323711949363 ; 9.06929133754343 ; 0.49250424257850034
1.0334750585252097 ; 9.069251758764917 ; 0.4924764229372793
1.033713052350584 ; 9.069212170872005 ; 0.4924485968896116
1.0339511009823714 ; 9.069172573862593 ; 0.49242076443402194
1.0341892044331928 ; 9.069132967734582 ; 0.49239292556903463
1.0344273627156726 ; 9.069093352485876 ; 0.4923650802931737
1.0346655758424372 ; 9.069053728114369 ; 0.4923372286049629
1.0349038438261167 ; 9.069014094617964 ; 0.4923093705029255
1.035142166679344 ; 9.068974451994558 ; 0.49228150598558446
1.0353805444147541 ; 9.068934800242051 ; 0.49225363505146247
1.0356189770449862 ; 9.068895139358338 ; 0.49222575769908183
1.0358574645826815 ; 9.068855469341317 ; 0.49219787392696457
1.0360960070404845 ; 9.068815790188886 ; 0.4921699837336322
1.0363346044310422 ; 9.06877610189894 ; 0.4921420871176061
1.036573256767005 ; 9.068736404469377 ; 0.4921141840774072
1.036811964061026 ; 9.06869669789809 ; 0.4920862746115561
1.0370507263257611 ; 9.068656982182972 ; 0.49205835871857306
1.0372895435738694 ; 9.068617257321923 ; 0.4920304363969781
1.0375284158180127 ; 9.068577523312833 ; 0.49200250764529063
1.0377673430708556 ; 9.068537780153594 ; 0.49197457246203
1.0380063253450658 ; 9.068498027842102 ; 0.49194663084571516
1.0382453626533141 ; 9.068458266376249 ; 0.4919186827948646
1.038484455008274 ; 9.068418495753924 ; 0.4918907283079966
1.0387236024226219 ; 9.068378715973022 ; 0.491862767383629
1.0389628049090367 ; 9.068338927031432 ; 0.49183480002027935
1.0392020624802014 ; 9.068299128927045 ; 0.4918068262164649
1.0394413751488008 ; 9.068259321657749 ; 0.49177884597070237
1.039680742927523 ; 9.068219505221437 ; 0.49175085928150836
1.0399201658290593 ; 9.068179679615994 ; 0.491722866147399
1.0401596438661032 ; 9.068139844839312 ; 0.4916948665668903
1.040399177051352 ; 9.06810000088928 ; 0.49166686053849756
1.0406387653975053 ; 9.068060147763779 ; 0.491638848060736
1.040878408917266 ; 9.068020285460703 ; 0.4916108291321204
1.0411181076233396 ; 9.067980413977935 ; 0.49158280375116525
1.0413578615284345 ; 9.067940533313362 ; 0.49155477191638464
1.0415976706452628 ; 9.067900643464867 ; 0.4915267336262924
1.0418375349865383 ; 9.06786074443034 ; 0.49149868887940196
1.0420774545649787 ; 9.067820836207662 ; 0.49147063767422633
1.0423174293933042 ; 9.067780918794718 ; 0.4914425800092784
1.042557459484238 ; 9.067740992189393 ; 0.4914145158830705
1.0427975448505062 ; 9.067701056389568 ; 0.4913864452941147
1.0430376855048382 ; 9.067661111393125 ; 0.4913583682409227
1.0432778814599657 ; 9.06762115719795 ; 0.49133028472200596
1.0435181327286236 ; 9.06758119380192 ; 0.4913021947358755
1.0437584393235502 ; 9.067541221202921 ; 0.49127409828104196
1.0439988012574857 ; 9.06750123939883 ; 0.49124599535601576
1.0442392185431744 ; 9.067461248387529 ; 0.49121788595930693
1.0444796911933625 ; 9.067421248166896 ; 0.491189770089425
1.0447202192208 ; 9.067381238734812 ; 0.49116164774487947
1.0449608026382393 ; 9.067341220089155 ; 0.49113351892417917
1.0452014414584359 ; 9.067301192227804 ; 0.49110538362583284
1.0454421356941483 ; 9.067261155148636 ; 0.4910772418483487
1.0456828853581377 ; 9.067221108849528 ; 0.4910490935902348
1.0459236904631684 ; 9.067181053328357 ; 0.4910209388499987
1.046164551022008 ; 9.067140988582999 ; 0.4909927776261476
1.046405467047426 ; 9.067100914611332 ; 0.4909646099171886
1.0466464385521963 ; 9.067060831411228 ; 0.49093643572162804
1.0468874655490943 ; 9.067020738980565 ; 0.4909082550379723
1.0471285480508996 ; 9.066980637317213 ; 0.49088006786472727
1.0473696860703936 ; 9.066940526419051 ; 0.49085187420039844
1.0476108796203616 ; 9.066900406283949 ; 0.49082367404349103
1.0478521287135911 ; 9.066860276909782 ; 0.4907954673925099
1.0480934333628733 ; 9.06682013829442 ; 0.49076725424595957
1.0483347935810015 ; 9.066779990435737 ; 0.49073903460234414
1.0485762093807727 ; 9.066739833331603 ; 0.49071080846016757
1.0488176807749863 ; 9.06669966697989 ; 0.49068257581793323
1.049059207776445 ; 9.066659491378466 ; 0.49065433667414426
1.049300790397954 ; 9.066619306525205 ; 0.4906260910273035
1.0495424286523223 ; 9.066579112417973 ; 0.4905978388759134
1.049784122552361 ; 9.06653890905464 ; 0.49056958021847596
1.0500258721108844 ; 9.066498696433076 ; 0.4905413150534931
1.05026767734071 ; 9.066458474551148 ; 0.490513043379466
1.0505095382546579 ; 9.066418243406721 ; 0.49048476519489603
1.0507514548655514 ; 9.066378002997665 ; 0.4904564804982836
1.050993427186217 ; 9.066337753321845 ; 0.49042818928812926
1.0512354552294831 ; 9.066297494377128 ; 0.490399891562933
1.0514775390081823 ; 9.06625722616138 ; 0.4903715873211945
1.0517196785351497 ; 9.066216948672464 ; 0.4903432765614131
1.0519618738232228 ; 9.066176661908246 ; 0.49031495928208785
1.0522041248852432 ; 9.066136365866589 ; 0.4902866354817173
1.0524464317340543 ; 9.066096060545357 ; 0.49025830515879976
1.052688794382503 ; 9.066055745942414 ; 0.4902299683118333
1.0529312128434394 ; 9.066015422055623 ; 0.49020162493931535
1.0531736871297162 ; 9.065975088882844 ; 0.4901732750397433
1.0534162172541888 ; 9.065934746421938 ; 0.4901449186116141
1.0536588032297163 ; 9.065894394670769 ; 0.49011655565342416
1.0539014450691602 ; 9.065854033627197 ; 0.4900881861636699
1.0541441427853853 ; 9.06581366328908 ; 0.490059810140847
1.0543868963912588 ; 9.065773283654279 ; 0.49003142758345114
1.0546297058996517 ; 9.065732894720652 ; 0.49000303848997745
1.0548725713234373 ; 9.06569249648606 ; 0.4899746428589208
1.0551154926754918 ; 9.06565208894836 ; 0.4899462406887757
1.055358469968695 ; 9.065611672105408 ; 0.4899178319780361
1.0556015032159294 ; 9.065571245955063 ; 0.4898894167251961
1.05584459243008 ; 9.065530810495181 ; 0.48986099492874896
1.0560877376240356 ; 9.065490365723619 ; 0.4898325665871879
1.0563309388106872 ; 9.06544991163823 ; 0.4898041316990055
1.0565741960029291 ; 9.065409448236872 ; 0.48977569026269435
1.0568175092136585 ; 9.0653689755174 ; 0.48974724227674643
1.0570608784557758 ; 9.065328493477667 ; 0.48971878773965344
1.0573043037421839 ; 9.065288002115526 ; 0.48969032664990686
1.0575477850857893 ; 9.06524750142883 ; 0.4896618590059976
1.057791322499501 ; 9.065206991415433 ; 0.4896333848064164
1.058034915996231 ; 9.065166472073187 ; 0.4896049040496535
1.0582785655888944 ; 9.065125943399943 ; 0.48957641673419894
1.0585222712904094 ; 9.065085405393553 ; 0.4895479228585424
1.058766033113697 ; 9.065044858051868 ; 0.489519422421173
1.0590098510716812 ; 9.065004301372737 ; 0.4894909154205799
1.0592537251772889 ; 9.064963735354011 ; 0.48946240185525147
1.05949765544345 ; 9.064923159993537 ; 0.48943388172367613
1.0597416418830976 ; 9.064882575289165 ; 0.48940535502434174
1.0599856845091675 ; 9.064841981238747 ; 0.4893768217557357
1.0602297833345986 ; 9.064801377840123 ; 0.4893482819163454
1.060473938372333 ; 9.064760765091146 ; 0.4893197355046575
1.060718149635315 ; 9.064720142989662 ; 0.4892911825191587
1.060962417136493 ; 9.064679511533516 ; 0.4892626229583349
1.0612067408888175 ; 9.064638870720554 ; 0.48923405682067217
1.0614511209052426 ; 9.064598220548621 ; 0.48920548410465575
1.0616955571987245 ; 9.064557561015565 ; 0.48917690480877085
1.0619400497822238 ; 9.064516892119226 ; 0.48914831893150224
1.0621845986687024 ; 9.064476213857448 ; 0.4891197264713343
1.0624292038711265 ; 9.064435526228078 ; 0.489091127426751
1.0626738654024648 ; 9.064394829228954 ; 0.4890625217962361
1.062918583275689 ; 9.064354122857921 ; 0.48903390957827303
1.0631633575037738 ; 9.064313407112824 ; 0.4890052907713448
1.0634081880996966 ; 9.064272681991497 ; 0.4889766653739339
1.0636530750764384 ; 9.064231947491786 ; 0.4889480333845229
1.0638980184469826 ; 9.064191203611529 ; 0.4889193948015935
1.0641430182243161 ; 9.064150450348567 ; 0.48889074962362755
1.0643880744214285 ; 9.06410968770074 ; 0.48886209784910617
1.0646331870513122 ; 9.064068915665885 ; 0.4888334394765102
1.064878356126963 ; 9.064028134241841 ; 0.48880477450432036
1.0651235816613795 ; 9.063987343426447 ; 0.4887761029310168
1.0653688636675633 ; 9.063946543217538 ; 0.48874742475507943
1.065614202158519 ; 9.063905733612952 ; 0.48871873997498766
1.0658595971472542 ; 9.063864914610527 ; 0.48869004858922077
1.0661050486467796 ; 9.063824086208095 ; 0.4886613505962574
1.0663505566701086 ; 9.063783248403494 ; 0.48863264599457623
1.066596121230258 ; 9.06374240119456 ; 0.48860393478265524
1.066841742340247 ; 9.063701544579123 ; 0.4885752169589722
1.0670874200130984 ; 9.06366067855502 ; 0.48854649252200455
1.067333154261838 ; 9.063619803120087 ; 0.4885177614702293
1.0675789450994941 ; 9.06357891827215 ; 0.4884890238021232
1.0678247925390985 ; 9.063538024009047 ; 0.4884602795161626
1.0680706965936855 ; 9.063497120328606 ; 0.48843152861082356
1.068316657276293 ; 9.063456207228661 ; 0.48840277108458163
1.0685626745999612 ; 9.063415284707043 ; 0.4883740069359122
1.068808748577734 ; 9.06337435276158 ; 0.4883452361632902
1.069054879222658 ; 9.063333411390104 ; 0.48831645876519025
1.0693010665477825 ; 9.063292460590443 ; 0.4882876747400865
1.0695473105661604 ; 9.063251500360424 ; 0.488258884086453
1.0697936112908473 ; 9.063210530697882 ; 0.48823008680276314
1.0700399687349016 ; 9.063169551600637 ; 0.4882012828874903
1.070286382911385 ; 9.06312856306652 ; 0.4881724723391072
1.070532853833362 ; 9.063087565093358 ; 0.4881436551560864
1.0707793815139006 ; 9.063046557678978 ; 0.4881148313368999
1.0710259659660712 ; 9.063005540821203 ; 0.48808600088001974
1.0712726072029477 ; 9.062964514517862 ; 0.48805716378391717
1.0715193052376064 ; 9.062923478766777 ; 0.48802832004706326
1.0717660600831271 ; 9.062882433565774 ; 0.48799946966792884
1.0720128717525927 ; 9.062841378912674 ; 0.4879706126449842
1.0722597402590885 ; 9.062800314805305 ; 0.48794174897669956
1.0725066656157038 ; 9.062759241241483 ; 0.4879128786615444
1.0727536478355297 ; 9.062718158219038 ; 0.48788400169798807
1.0730006869316613 ; 9.062677065735787 ; 0.4878551180844998
1.0732477829171965 ; 9.062635963789553 ; 0.48782622781954776
1.0734949358052357 ; 9.062594852378158 ; 0.4877973309016005
1.0737421456088827 ; 9.062553731499419 ; 0.4877684273291259
1.0739894123412448 ; 9.062512601151157 ; 0.48773951710059155
1.0742367360154312 ; 9.062471461331194 ; 0.4877106002144646
1.0744841166445553 ; 9.062430312037346 ; 0.4876816766692119
1.0747315542417326 ; 9.06238915326743 ; 0.4876527464633
1.0749790488200823 ; 9.062347985019269 ; 0.487623809595195
1.075226600392726 ; 9.062306807290675 ; 0.4875948660633628
1.0754742089727887 ; 9.062265620079467 ; 0.48756591586626874
1.0757218745733985 ; 9.062224423383462 ; 0.4875369590023779
1.0759695972076864 ; 9.062183217200474 ; 0.4875079954701551
1.0762173768887862 ; 9.06214200152832 ; 0.48747902526806464
1.076465213629835 ; 9.062100776364813 ; 0.4874500483945706
1.0767131074439729 ; 9.06205954170777 ; 0.48742106484813663
1.0769610583443427 ; 9.062018297555003 ; 0.4873920746272261
1.077209066344091 ; 9.061977043904324 ; 0.48736307773030196
1.0774571314563668 ; 9.061935780753547 ; 0.48733407415582675
1.077705253694322 ; 9.061894508100487 ; 0.4873050639022628
1.0779534330711118 ; 9.06185322594295 ; 0.48727604696807203
1.0782016695998948 ; 9.061811934278754 ; 0.487247023351716
1.0784499632938318 ; 9.061770633105704 ; 0.4872179930516558
1.0786983141660873 ; 9.061729322421614 ; 0.48718895606635243
1.0789467222298288 ; 9.06168800222429 ; 0.4871599123942662
1.0791951874982262 ; 9.061646672511547 ; 0.48713086203385736
1.0794437099844534 ; 9.061605333281186 ; 0.4871018049835857
1.0796922897016863 ; 9.061563984531022 ; 0.4870727412419106
1.0799409266631044 ; 9.06152262625886 ; 0.48704367080729116
1.0801896208818906 ; 9.061481258462507 ; 0.48701459367818606
1.08043837237123 ; 9.06143988113977 ; 0.48698550985305367
1.0806871811443115 ; 9.061398494288456 ; 0.486956419330352
1.0809360472143263 ; 9.06135709790637 ; 0.48692732210853873
1.0811849705944692 ; 9.061315691991316 ; 0.48689821818607115
1.081433951297938 ; 9.061274276541102 ; 0.4868691075614061
1.0816829893379332 ; 9.061232851553529 ; 0.4868399902330003
1.0819320847276588 ; 9.061191417026402 ; 0.4868108661993099
1.0821812374803212 ; 9.061149972957523 ; 0.48678173545879083
1.0824304476091304 ; 9.061108519344698 ; 0.48675259800989856
1.0826797151272995 ; 9.061067056185724 ; 0.4867234538510883
1.0829290400480442 ; 9.061025583478408 ; 0.48669430298081473
1.0831784223845833 ; 9.060984101220548 ; 0.4866651453975324
1.0834278621501392 ; 9.060942609409945 ; 0.4866359810996954
1.0836773593579365 ; 9.060901108044401 ; 0.48660681008575757
1.0839269140212036 ; 9.060859597121713 ; 0.4865776323541721
1.0841765261531715 ; 9.06081807663968 ; 0.48654844790339213
1.0844261957670742 ; 9.060776546596106 ; 0.4865192567318703
1.0846759228761493 ; 9.060735006988782 ; 0.48649005883805896
1.0849257074936371 ; 9.060693457815509 ; 0.48646085422040997
1.0851755496327806 ; 9.060651899074083 ; 0.48643164287737495
1.0854254493068263 ; 9.060610330762303 ; 0.48640242480740536
1.0856754065290235 ; 9.060568752877963 ; 0.4863732000089518
1.085925421312625 ; 9.060527165418858 ; 0.4863439684804649
1.086175493670886 ; 9.060485568382786 ; 0.48631473022039495
1.0864256236170655 ; 9.060443961767538 ; 0.4862854852271916
1.0866758111644248 ; 9.06040234557091 ; 0.48625623349930436
1.0869260563262284 ; 9.060360719790696 ; 0.4862269750351824
1.0871763591157444 ; 9.060319084424687 ; 0.4861977098332745
1.0874267195462437 ; 9.060277439470678 ; 0.4861684378920288
1.0876771376309997 ; 9.06023578492646 ; 0.4861391592098936
1.0879276133832898 ; 9.060194120789824 ; 0.48610987378531645
1.0881781468163936 ; 9.060152447058561 ; 0.4860805816167447
1.0884287379435942 ; 9.060110763730464 ; 0.4860512827026253
1.0886793867781777 ; 9.060069070803317 ; 0.48602197704140493
1.0889300933334334 ; 9.060027368274916 ; 0.4859926646315297
1.0891808576226534 ; 9.059985656143049 ; 0.4859633454714455
1.089431679659133 ; 9.0599439344055 ; 0.4859340195595979
1.0896825594561705 ; 9.05990220306006 ; 0.4859046868944321
1.089933497027067 ; 9.059860462104519 ; 0.48587534747439287
1.0901844923851276 ; 9.059818711536657 ; 0.48584600129792477
1.0904355455436594 ; 9.059776951354268 ; 0.4858166483634717
1.090686656515973 ; 9.059735181555133 ; 0.4857872886694776
1.090937825315382 ; 9.05969340213704 ; 0.48575792221438574
1.0911890519552032 ; 9.059651613097772 ; 0.4857285489966392
1.0914403364487566 ; 9.059609814435113 ; 0.4856991690146805
1.0916916788093647 ; 9.05956800614685 ; 0.4856697822669521
1.0919430790503535 ; 9.059526188230764 ; 0.48564038875189597
1.0921945371850519 ; 9.059484360684639 ; 0.4856109884679535
1.0924460532267923 ; 9.059442523506256 ; 0.485581581413566
1.0926976271889095 ; 9.059400676693397 ; 0.48555216758717445
1.0929492590847418 ; 9.059358820243844 ; 0.4855227469872193
1.0932009489276306 ; 9.059316954155378 ; 0.4854933196121406
1.0934526967309202 ; 9.05927507842578 ; 0.48546388546037816
1.0937045025079577 ; 9.059233193052826 ; 0.4854344445303716
1.093956366272094 ; 9.0591912980343 ; 0.4854049968205598
1.0942082880366821 ; 9.059149393367978 ; 0.48537554232938157
1.0944602678150792 ; 9.05910747905164 ; 0.4853460810552752
1.094712305620645 ; 9.059065555083063 ; 0.48531661299667866
1.094964401466742 ; 9.059023621460023 ; 0.48528713815202973
1.0952165553667361 ; 9.058981678180297 ; 0.4852576565197655
1.0954687673339962 ; 9.058939725241663 ; 0.48522816809832303
1.0957210373818946 ; 9.058897762641896 ; 0.4851986728861388
1.0959733655238062 ; 9.058855790378772 ; 0.485169170881649
1.0962257517731093 ; 9.058813808450061 ; 0.48513966208328946
1.096478196143185 ; 9.058771816853543 ; 0.48511014648949574
1.0967306986474177 ; 9.05872981558699 ; 0.48508062409870284
1.0969832592991948 ; 9.058687804648173 ; 0.4850510949093456
1.097235878111907 ; 9.058645784034866 ; 0.4850215589198583
1.0974885550989477 ; 9.05860375374484 ; 0.48499201612867515
1.0977412902737136 ; 9.05856171377587 ; 0.48496246653422964
1.0979940836496045 ; 9.058519664125726 ; 0.48493291013495515
1.0982469352400233 ; 9.058477604792175 ; 0.4849033469292847
1.0984998450583756 ; 9.05843553577299 ; 0.4848737769156508
1.0987528131180708 ; 9.058393457065941 ; 0.48484420009248563
1.099005839432521 ; 9.058351368668795 ; 0.4848146164582212
1.0992589240151414 ; 9.058309270579322 ; 0.48478502601128887
1.0995120668793499 ; 9.058267162795289 ; 0.4847554287501199
1.0997652680385683 ; 9.058225045314465 ; 0.48472582467314507
1.1000185275062209 ; 9.058182918134616 ; 0.4846962137787947
1.1002718452957352 ; 9.058140781253508 ; 0.4846665960654989
1.100525221420542 ; 9.058098634668907 ; 0.48463697153168733
1.100778655894075 ; 9.05805647837858 ; 0.48460734017578944
1.1010321487297712 ; 9.05801431238029 ; 0.4845777019962342
1.10128569994107 ; 9.057972136671804 ; 0.48454805699145004
1.101539309541415 ; 9.05792995125088 ; 0.4845184051598654
1.101792977544252 ; 9.057887756115289 ; 0.4844887464999081
1.1020467039630304 ; 9.05784555126279 ; 0.4844590810100057
1.1023004888112022 ; 9.057803336691144 ; 0.4844294086885853
1.1025543321022233 ; 9.057761112398117 ; 0.48439972953407373
1.102808233849552 ; 9.057718878381465 ; 0.48437004354489743
1.1030621940666496 ; 9.057676634638954 ; 0.48434035071948256
1.1033162127669813 ; 9.057634381168342 ; 0.4843106510562547
1.1035702899640147 ; 9.057592117967385 ; 0.48428094455363935
1.1038244256712206 ; 9.057549845033849 ; 0.4842512312100614
1.1040786199020731 ; 9.057507562365489 ; 0.4842215110239455
1.1043328726700494 ; 9.057465269960064 ; 0.484191783993716
1.1045871839886297 ; 9.05742296781533 ; 0.48416205011779656
1.1048415538712972 ; 9.057380655929048 ; 0.48413230939461105
1.1050959823315387 ; 9.057338334298972 ; 0.4841025618225823
