Incident energy ; MT=102 : (z,γ) ; MT=2 : (z,elastic)
Incident energy ;  ; 
Incident energy ; σ(E) ; σ(E)
1.0199995965937203 ; 0.05249151582466643 ; 20.690537683553508
1.020234487222063 ; 0.052486261048837274 ; 20.690489033006568
1.0204694319421992 ; 0.05248100506291195 ; 20.690440371256134
1.020704430766585 ; 0.052475747866611806 ; 20.690391698299628
1.02093948370768 ; 0.0524704894596581 ; 20.690343014134466
1.0211745907779464 ; 0.05246522984177204 ; 20.690294318758074
1.0214097519898493 ; 0.052459969012674766 ; 20.690245612167864
1.021644967355857 ; 0.05245470697208735 ; 20.690196894361257
1.02188023688844 ; 0.05244944371973081 ; 20.690148165335668
1.0221155606000722 ; 0.05244417925532609 ; 20.690099425088516
1.0223509385032303 ; 0.05243891357859408 ; 20.690050673617215
1.0225863706103937 ; 0.05243364668925559 ; 20.690001910919175
1.022821856934045 ; 0.05242837858703137 ; 20.68995313699182
